"id";"datetime";"dive_number";"dive_type";"depth"
2010023;2010-03-10 14:13:24;6;"Transit";0
2010023;2010-03-10 14:13:25;6;"Transit";0
2010023;2010-03-10 14:13:27;6;"Transit";0
2010023;2010-03-10 14:13:29;6;"Transit";0
2010023;2010-03-10 14:13:31;6;"Transit";0
2010023;2010-03-10 14:13:34;6;"Transit";0
2010023;2010-03-10 14:13:36;6;"Transit";0
2010023;2010-03-10 14:13:38;6;"Transit";0
2010023;2010-03-10 14:13:39;6;"Transit";0
2010023;2010-03-10 14:13:41;6;"Transit";0,5
2010023;2010-03-10 14:13:43;6;"Transit";0,5
2010023;2010-03-10 14:13:46;6;"Transit";0,5
2010023;2010-03-10 14:13:48;6;"Transit";0
2010023;2010-03-10 14:13:50;6;"Transit";0
2010023;2010-03-10 14:13:52;6;"Transit";1
2010023;2010-03-10 14:13:53;6;"Transit";2,5
2010023;2010-03-10 14:13:55;6;"Transit";5
2010023;2010-03-10 14:13:57;6;"Transit";7,5
2010023;2010-03-10 14:14:00;6;"Transit";9,5
2010023;2010-03-10 14:14:02;6;"Transit";12
2010023;2010-03-10 14:14:04;6;"Transit";15
2010023;2010-03-10 14:14:06;6;"Transit";18,5
2010023;2010-03-10 14:14:07;6;"Transit";21,5
2010023;2010-03-10 14:14:09;6;"Transit";24,5
2010023;2010-03-10 14:14:11;6;"Transit";27,5
2010023;2010-03-10 14:14:14;6;"Transit";30
2010023;2010-03-10 14:14:16;6;"Transit";33,5
2010023;2010-03-10 14:14:18;6;"Transit";36,5
2010023;2010-03-10 14:14:19;6;"Transit";40
2010023;2010-03-10 14:14:21;6;"Transit";42,5
2010023;2010-03-10 14:14:23;6;"Transit";45
2010023;2010-03-10 14:14:25;6;"Transit";48
2010023;2010-03-10 14:14:28;6;"Transit";51
2010023;2010-03-10 14:14:30;6;"Transit";54
2010023;2010-03-10 14:14:32;6;"Transit";57,5
2010023;2010-03-10 14:14:33;6;"Transit";60,5
2010023;2010-03-10 14:14:35;6;"Transit";63,5
2010023;2010-03-10 14:14:37;6;"Transit";66,5
2010023;2010-03-10 14:14:40;6;"Transit";69,5
2010023;2010-03-10 14:14:42;6;"Transit";73
2010023;2010-03-10 14:14:44;6;"Transit";76
2010023;2010-03-10 14:14:46;6;"Transit";79,5
2010023;2010-03-10 14:14:47;6;"Transit";83,5
2010023;2010-03-10 14:14:49;6;"Transit";87,5
2010023;2010-03-10 14:14:51;6;"Transit";91
2010023;2010-03-10 14:14:54;6;"Transit";95
2010023;2010-03-10 14:14:56;6;"Transit";98,5
2010023;2010-03-10 14:14:58;6;"Transit";103
2010023;2010-03-10 14:15:00;6;"Transit";107,5
2010023;2010-03-10 14:15:01;6;"Transit";111,5
2010023;2010-03-10 14:15:03;6;"Transit";115,5
2010023;2010-03-10 14:15:05;6;"Transit";120,5
2010023;2010-03-10 14:15:08;6;"Transit";125
2010023;2010-03-10 14:15:10;6;"Transit";129,5
2010023;2010-03-10 14:15:12;6;"Transit";133,5
2010023;2010-03-10 14:15:13;6;"Transit";138
2010023;2010-03-10 14:15:15;6;"Transit";141,5
2010023;2010-03-10 14:15:17;6;"Transit";146
2010023;2010-03-10 14:15:19;6;"Transit";149,5
2010023;2010-03-10 14:15:22;6;"Transit";153,5
2010023;2010-03-10 14:15:24;6;"Transit";157
2010023;2010-03-10 14:15:26;6;"Transit";161
2010023;2010-03-10 14:15:27;6;"Transit";164,5
2010023;2010-03-10 14:15:29;6;"Transit";168,5
2010023;2010-03-10 14:15:31;6;"Transit";171,5
2010023;2010-03-10 14:15:34;6;"Transit";175,5
2010023;2010-03-10 14:15:36;6;"Transit";179,5
2010023;2010-03-10 14:15:38;6;"Transit";183,5
2010023;2010-03-10 14:15:40;6;"Transit";187
2010023;2010-03-10 14:15:41;6;"Transit";191
2010023;2010-03-10 14:15:43;6;"Transit";195,5
2010023;2010-03-10 14:15:45;6;"Transit";199,5
2010023;2010-03-10 14:15:48;6;"Transit";204
2010023;2010-03-10 14:15:50;6;"Transit";208,5
2010023;2010-03-10 14:15:52;6;"Transit";212,5
2010023;2010-03-10 14:15:53;6;"Transit";216
2010023;2010-03-10 14:15:55;6;"Transit";217
2010023;2010-03-10 14:15:57;6;"Transit";218,5
2010023;2010-03-10 14:15:59;6;"Transit";221
2010023;2010-03-10 14:16:02;6;"Transit";223,5
2010023;2010-03-10 14:16:04;6;"Transit";226
2010023;2010-03-10 14:16:06;6;"Transit";229
2010023;2010-03-10 14:16:07;6;"Transit";231,5
2010023;2010-03-10 14:16:09;6;"Transit";234,5
2010023;2010-03-10 14:16:11;6;"Transit";237,5
2010023;2010-03-10 14:16:13;6;"Transit";240,5
2010023;2010-03-10 14:16:16;6;"Transit";244
2010023;2010-03-10 14:16:18;6;"Transit";247,5
2010023;2010-03-10 14:16:20;6;"Transit";251
2010023;2010-03-10 14:16:21;6;"Transit";255
2010023;2010-03-10 14:16:23;6;"Transit";259
2010023;2010-03-10 14:16:25;6;"Transit";263
2010023;2010-03-10 14:16:28;6;"Transit";266,5
2010023;2010-03-10 14:16:30;6;"Transit";270,5
2010023;2010-03-10 14:16:32;6;"Transit";274
2010023;2010-03-10 14:16:34;6;"Transit";277
2010023;2010-03-10 14:16:35;6;"Transit";279,5
2010023;2010-03-10 14:16:37;6;"Transit";283
2010023;2010-03-10 14:16:39;6;"Transit";286
2010023;2010-03-10 14:16:42;6;"Transit";287
2010023;2010-03-10 14:16:44;6;"Transit";285
2010023;2010-03-10 14:16:46;6;"Transit";284,5
2010023;2010-03-10 14:16:47;6;"Transit";284
2010023;2010-03-10 14:16:49;6;"Transit";285,5
2010023;2010-03-10 14:16:51;6;"Transit";287
2010023;2010-03-10 14:16:53;6;"Transit";288,5
2010023;2010-03-10 14:16:56;6;"Transit";288,5
2010023;2010-03-10 14:16:58;6;"Transit";288,5
2010023;2010-03-10 14:17:00;6;"Transit";289
2010023;2010-03-10 14:17:01;6;"Transit";290,5
2010023;2010-03-10 14:17:03;6;"Transit";292
2010023;2010-03-10 14:17:05;6;"Transit";294
2010023;2010-03-10 14:17:07;6;"Transit";295,5
2010023;2010-03-10 14:17:10;6;"Transit";298
2010023;2010-03-10 14:17:12;6;"Transit";299,5
2010023;2010-03-10 14:17:14;6;"Transit";301,5
2010023;2010-03-10 14:17:15;6;"Transit";303,5
2010023;2010-03-10 14:17:17;6;"Transit";306
2010023;2010-03-10 14:17:19;6;"Transit";309,5
2010023;2010-03-10 14:17:22;6;"Transit";312
2010023;2010-03-10 14:17:24;6;"Transit";315
2010023;2010-03-10 14:17:26;6;"Transit";318
2010023;2010-03-10 14:17:28;6;"Transit";321
2010023;2010-03-10 14:17:29;6;"Transit";324,5
2010023;2010-03-10 14:17:31;6;"Transit";327,5
2010023;2010-03-10 14:17:33;6;"Transit";331
2010023;2010-03-10 14:17:36;6;"Transit";333,5
2010023;2010-03-10 14:17:38;6;"Transit";337,5
2010023;2010-03-10 14:17:40;6;"Transit";341
2010023;2010-03-10 14:17:41;6;"Transit";344
2010023;2010-03-10 14:17:43;6;"Transit";347,5
2010023;2010-03-10 14:17:45;6;"Transit";350,5
2010023;2010-03-10 14:17:47;6;"Transit";354
2010023;2010-03-10 14:17:50;6;"Transit";357,5
2010023;2010-03-10 14:17:52;6;"Transit";362
2010023;2010-03-10 14:17:54;6;"Transit";366,5
2010023;2010-03-10 14:17:55;6;"Transit";371,5
2010023;2010-03-10 14:17:57;6;"Transit";376
2010023;2010-03-10 14:17:59;6;"Transit";380,5
2010023;2010-03-10 14:18:01;6;"Transit";386,5
2010023;2010-03-10 14:18:04;6;"Transit";391,5
2010023;2010-03-10 14:18:06;6;"Transit";396
2010023;2010-03-10 14:18:08;6;"Transit";400,5
2010023;2010-03-10 14:18:09;6;"Transit";404
2010023;2010-03-10 14:18:11;6;"Transit";406,5
2010023;2010-03-10 14:18:13;6;"Transit";409,5
2010023;2010-03-10 14:18:16;6;"Transit";412
2010023;2010-03-10 14:18:18;6;"Transit";414,5
2010023;2010-03-10 14:18:20;6;"Transit";417
2010023;2010-03-10 14:18:22;6;"Transit";419,5
2010023;2010-03-10 14:18:23;6;"Transit";422
2010023;2010-03-10 14:18:25;6;"Transit";425
2010023;2010-03-10 14:18:27;6;"Transit";427,5
2010023;2010-03-10 14:18:30;6;"Transit";431,5
2010023;2010-03-10 14:18:32;6;"Transit";433,5
2010023;2010-03-10 14:18:34;6;"Transit";436,5
2010023;2010-03-10 14:18:35;6;"Transit";439,5
2010023;2010-03-10 14:18:37;6;"Transit";443
2010023;2010-03-10 14:18:39;6;"Transit";447
2010023;2010-03-10 14:18:41;6;"Transit";450,5
2010023;2010-03-10 14:18:44;6;"Transit";455,5
2010023;2010-03-10 14:18:46;6;"Transit";459
2010023;2010-03-10 14:18:48;6;"Transit";463
2010023;2010-03-10 14:18:49;6;"Transit";467,5
2010023;2010-03-10 14:18:51;6;"Transit";472
2010023;2010-03-10 14:18:53;6;"Transit";476,5
2010023;2010-03-10 14:18:55;6;"Transit";480,5
2010023;2010-03-10 14:18:58;6;"Transit";485
2010023;2010-03-10 14:19:00;6;"Transit";490
2010023;2010-03-10 14:19:02;6;"Transit";494
2010023;2010-03-10 14:19:03;6;"Transit";500
2010023;2010-03-10 14:19:05;6;"Transit";504,5
2010023;2010-03-10 14:19:07;6;"Transit";509
2010023;2010-03-10 14:19:10;6;"Transit";513
2010023;2010-03-10 14:19:12;6;"Transit";518,5
2010023;2010-03-10 14:19:14;6;"Transit";523,5
2010023;2010-03-10 14:19:16;6;"Transit";528
2010023;2010-03-10 14:19:17;6;"Transit";532,5
2010023;2010-03-10 14:19:19;6;"Transit";538
2010023;2010-03-10 14:19:21;6;"Transit";542,5
2010023;2010-03-10 14:19:24;6;"Transit";548
2010023;2010-03-10 14:19:26;6;"Transit";552,5
2010023;2010-03-10 14:19:28;6;"Transit";557,5
2010023;2010-03-10 14:19:30;6;"Transit";561
2010023;2010-03-10 14:19:31;6;"Transit";564,5
2010023;2010-03-10 14:19:33;6;"Transit";566,5
2010023;2010-03-10 14:19:35;6;"Transit";567,5
2010023;2010-03-10 14:19:38;6;"Transit";567,5
2010023;2010-03-10 14:19:40;6;"Transit";566,5
2010023;2010-03-10 14:19:42;6;"Transit";566,5
2010023;2010-03-10 14:19:43;6;"Transit";566,5
2010023;2010-03-10 14:19:45;6;"Transit";567
2010023;2010-03-10 14:19:47;6;"Transit";567
2010023;2010-03-10 14:19:49;6;"Transit";568
2010023;2010-03-10 14:19:52;6;"Transit";569
2010023;2010-03-10 14:19:54;6;"Transit";571
2010023;2010-03-10 14:19:56;6;"Transit";573
2010023;2010-03-10 14:19:57;6;"Transit";574,5
2010023;2010-03-10 14:19:59;6;"Transit";577
2010023;2010-03-10 14:20:01;6;"Transit";579
2010023;2010-03-10 14:20:04;6;"Transit";581
2010023;2010-03-10 14:20:06;6;"Transit";583
2010023;2010-03-10 14:20:08;6;"Transit";584,5
2010023;2010-03-10 14:20:10;6;"Transit";586,5
2010023;2010-03-10 14:20:11;6;"Transit";589
2010023;2010-03-10 14:20:13;6;"Transit";590
2010023;2010-03-10 14:20:15;6;"Transit";591
2010023;2010-03-10 14:20:18;6;"Transit";589,5
2010023;2010-03-10 14:20:20;6;"Transit";589
2010023;2010-03-10 14:20:22;6;"Transit";589
2010023;2010-03-10 14:20:24;6;"Transit";590
2010023;2010-03-10 14:20:25;6;"Transit";589,5
2010023;2010-03-10 14:20:27;6;"Transit";588
2010023;2010-03-10 14:20:29;6;"Transit";589
2010023;2010-03-10 14:20:32;6;"Transit";592
2010023;2010-03-10 14:20:34;6;"Transit";594,5
2010023;2010-03-10 14:20:36;6;"Transit";594,5
2010023;2010-03-10 14:20:37;6;"Transit";593,5
2010023;2010-03-10 14:20:39;6;"Transit";593
2010023;2010-03-10 14:20:41;6;"Transit";592
2010023;2010-03-10 14:20:43;6;"Transit";590
2010023;2010-03-10 14:20:46;6;"Transit";588
2010023;2010-03-10 14:20:48;6;"Transit";586
2010023;2010-03-10 14:20:50;6;"Transit";585
2010023;2010-03-10 14:20:51;6;"Transit";584,5
2010023;2010-03-10 14:20:53;6;"Transit";583
2010023;2010-03-10 14:20:55;6;"Transit";582
2010023;2010-03-10 14:20:58;6;"Transit";580,5
2010023;2010-03-10 14:21:00;6;"Transit";579,5
2010023;2010-03-10 14:21:02;6;"Transit";578,5
2010023;2010-03-10 14:21:04;6;"Transit";577,5
2010023;2010-03-10 14:21:05;6;"Transit";577
2010023;2010-03-10 14:21:07;6;"Transit";575,5
2010023;2010-03-10 14:21:09;6;"Transit";574,5
2010023;2010-03-10 14:21:12;6;"Transit";573,5
2010023;2010-03-10 14:21:14;6;"Transit";572
2010023;2010-03-10 14:21:16;6;"Transit";571
2010023;2010-03-10 14:21:18;6;"Transit";569,5
2010023;2010-03-10 14:21:19;6;"Transit";568,5
2010023;2010-03-10 14:21:21;6;"Transit";567
2010023;2010-03-10 14:21:23;6;"Transit";565,5
2010023;2010-03-10 14:21:26;6;"Transit";564
2010023;2010-03-10 14:21:28;6;"Transit";563
2010023;2010-03-10 14:21:30;6;"Transit";561,5
2010023;2010-03-10 14:21:31;6;"Transit";560
2010023;2010-03-10 14:21:33;6;"Transit";559
2010023;2010-03-10 14:21:35;6;"Transit";558
2010023;2010-03-10 14:21:37;6;"Transit";556
2010023;2010-03-10 14:21:40;6;"Transit";554,5
2010023;2010-03-10 14:21:42;6;"Transit";552
2010023;2010-03-10 14:21:44;6;"Transit";549,5
2010023;2010-03-10 14:21:45;6;"Transit";548
2010023;2010-03-10 14:21:47;6;"Transit";546,5
2010023;2010-03-10 14:21:49;6;"Transit";545,5
2010023;2010-03-10 14:21:52;6;"Transit";545,5
2010023;2010-03-10 14:21:54;6;"Transit";546,5
2010023;2010-03-10 14:21:56;6;"Transit";545
2010023;2010-03-10 14:21:58;6;"Transit";542,5
2010023;2010-03-10 14:21:59;6;"Transit";540,5
2010023;2010-03-10 14:22:01;6;"Transit";537,5
2010023;2010-03-10 14:22:03;6;"Transit";535,5
2010023;2010-03-10 14:22:06;6;"Transit";533,5
2010023;2010-03-10 14:22:08;6;"Transit";532
2010023;2010-03-10 14:22:10;6;"Transit";530,5
2010023;2010-03-10 14:22:12;6;"Transit";529,5
2010023;2010-03-10 14:22:13;6;"Transit";529
2010023;2010-03-10 14:22:15;6;"Transit";528,5
2010023;2010-03-10 14:22:17;6;"Transit";528,5
2010023;2010-03-10 14:22:20;6;"Transit";530
2010023;2010-03-10 14:22:22;6;"Transit";531,5
2010023;2010-03-10 14:22:24;6;"Transit";534
2010023;2010-03-10 14:22:25;6;"Transit";537,5
2010023;2010-03-10 14:22:27;6;"Transit";540
2010023;2010-03-10 14:22:29;6;"Transit";543
2010023;2010-03-10 14:22:31;6;"Transit";545,5
2010023;2010-03-10 14:22:34;6;"Transit";548,5
2010023;2010-03-10 14:22:36;6;"Transit";551
2010023;2010-03-10 14:22:38;6;"Transit";555
2010023;2010-03-10 14:22:39;6;"Transit";558,5
2010023;2010-03-10 14:22:41;6;"Transit";559,5
2010023;2010-03-10 14:22:43;6;"Transit";561,5
2010023;2010-03-10 14:22:46;6;"Transit";563
2010023;2010-03-10 14:22:48;6;"Transit";564
2010023;2010-03-10 14:22:50;6;"Transit";566,5
2010023;2010-03-10 14:22:52;6;"Transit";569
2010023;2010-03-10 14:22:53;6;"Transit";572,5
2010023;2010-03-10 14:22:55;6;"Transit";576
2010023;2010-03-10 14:22:57;6;"Transit";579,5
2010023;2010-03-10 14:23:00;6;"Transit";583,5
2010023;2010-03-10 14:23:02;6;"Transit";586,5
2010023;2010-03-10 14:23:04;6;"Transit";590,5
2010023;2010-03-10 14:23:05;6;"Transit";592,5
2010023;2010-03-10 14:23:07;6;"Transit";593,5
2010023;2010-03-10 14:23:09;6;"Transit";594,5
2010023;2010-03-10 14:23:11;6;"Transit";596,5
2010023;2010-03-10 14:23:14;6;"Transit";597,5
2010023;2010-03-10 14:23:16;6;"Transit";599,5
2010023;2010-03-10 14:23:18;6;"Transit";601
2010023;2010-03-10 14:23:19;6;"Transit";602,5
2010023;2010-03-10 14:23:21;6;"Transit";604,5
2010023;2010-03-10 14:23:23;6;"Transit";606,5
2010023;2010-03-10 14:23:25;6;"Transit";608
2010023;2010-03-10 14:23:28;6;"Transit";610
2010023;2010-03-10 14:23:30;6;"Transit";611,5
2010023;2010-03-10 14:23:32;6;"Transit";613
2010023;2010-03-10 14:23:33;6;"Transit";613
2010023;2010-03-10 14:23:35;6;"Transit";613
2010023;2010-03-10 14:23:37;6;"Transit";612,5
2010023;2010-03-10 14:23:40;6;"Transit";612
2010023;2010-03-10 14:23:42;6;"Transit";611,5
2010023;2010-03-10 14:23:44;6;"Transit";610
2010023;2010-03-10 14:23:46;6;"Transit";608,5
2010023;2010-03-10 14:23:47;6;"Transit";606,5
2010023;2010-03-10 14:23:49;6;"Transit";605
2010023;2010-03-10 14:23:51;6;"Transit";604,5
2010023;2010-03-10 14:23:54;6;"Transit";603,5
2010023;2010-03-10 14:23:56;6;"Transit";602
2010023;2010-03-10 14:23:58;6;"Transit";601
2010023;2010-03-10 14:23:59;6;"Transit";600
2010023;2010-03-10 14:24:01;6;"Transit";598
2010023;2010-03-10 14:24:03;6;"Transit";595,5
2010023;2010-03-10 14:24:05;6;"Transit";594
2010023;2010-03-10 14:24:08;6;"Transit";591,5
2010023;2010-03-10 14:24:10;6;"Transit";588,5
2010023;2010-03-10 14:24:12;6;"Transit";586
2010023;2010-03-10 14:24:13;6;"Transit";582,5
2010023;2010-03-10 14:24:15;6;"Transit";580
2010023;2010-03-10 14:24:17;6;"Transit";576
2010023;2010-03-10 14:24:19;6;"Transit";573
2010023;2010-03-10 14:24:22;6;"Transit";570
2010023;2010-03-10 14:24:24;6;"Transit";567
2010023;2010-03-10 14:24:26;6;"Transit";564
2010023;2010-03-10 14:24:27;6;"Transit";561
2010023;2010-03-10 14:24:29;6;"Transit";558
2010023;2010-03-10 14:24:31;6;"Transit";554,5
2010023;2010-03-10 14:24:34;6;"Transit";552,5
2010023;2010-03-10 14:24:36;6;"Transit";550,5
2010023;2010-03-10 14:24:38;6;"Transit";548
2010023;2010-03-10 14:24:40;6;"Transit";545
2010023;2010-03-10 14:24:41;6;"Transit";542,5
2010023;2010-03-10 14:24:43;6;"Transit";539,5
2010023;2010-03-10 14:24:45;6;"Transit";536,5
2010023;2010-03-10 14:24:48;6;"Transit";534,5
2010023;2010-03-10 14:24:50;6;"Transit";531,5
2010023;2010-03-10 14:24:52;6;"Transit";528,5
2010023;2010-03-10 14:24:53;6;"Transit";526
2010023;2010-03-10 14:24:55;6;"Transit";523,5
2010023;2010-03-10 14:24:57;6;"Transit";521,5
2010023;2010-03-10 14:24:59;6;"Transit";519
2010023;2010-03-10 14:25:02;6;"Transit";516
2010023;2010-03-10 14:25:04;6;"Transit";513,5
2010023;2010-03-10 14:25:06;6;"Transit";511
2010023;2010-03-10 14:25:07;6;"Transit";508,5
2010023;2010-03-10 14:25:09;6;"Transit";506,5
2010023;2010-03-10 14:25:11;6;"Transit";503,5
2010023;2010-03-10 14:25:13;6;"Transit";500
2010023;2010-03-10 14:25:16;6;"Transit";496
2010023;2010-03-10 14:25:18;6;"Transit";492,5
2010023;2010-03-10 14:25:20;6;"Transit";489,5
2010023;2010-03-10 14:25:21;6;"Transit";486,5
2010023;2010-03-10 14:25:23;6;"Transit";483,5
2010023;2010-03-10 14:25:25;6;"Transit";480,5
2010023;2010-03-10 14:25:28;6;"Transit";478,5
2010023;2010-03-10 14:25:30;6;"Transit";474,5
2010023;2010-03-10 14:25:32;6;"Transit";471,5
2010023;2010-03-10 14:25:34;6;"Transit";468
2010023;2010-03-10 14:25:35;6;"Transit";465
2010023;2010-03-10 14:25:37;6;"Transit";462
2010023;2010-03-10 14:25:39;6;"Transit";458,5
2010023;2010-03-10 14:25:42;6;"Transit";456
2010023;2010-03-10 14:25:44;6;"Transit";454,5
2010023;2010-03-10 14:25:46;6;"Transit";452,5
2010023;2010-03-10 14:25:47;6;"Transit";450,5
2010023;2010-03-10 14:25:49;6;"Transit";448
2010023;2010-03-10 14:25:51;6;"Transit";445,5
2010023;2010-03-10 14:25:53;6;"Transit";443,5
2010023;2010-03-10 14:25:56;6;"Transit";441,5
2010023;2010-03-10 14:25:58;6;"Transit";439
2010023;2010-03-10 14:26:00;6;"Transit";437
2010023;2010-03-10 14:26:01;6;"Transit";434
2010023;2010-03-10 14:26:03;6;"Transit";432
2010023;2010-03-10 14:26:05;6;"Transit";429,5
2010023;2010-03-10 14:26:07;6;"Transit";428,5
2010023;2010-03-10 14:26:10;6;"Transit";428,5
2010023;2010-03-10 14:26:12;6;"Transit";428
2010023;2010-03-10 14:26:14;6;"Transit";428
2010023;2010-03-10 14:26:15;6;"Transit";427
2010023;2010-03-10 14:26:17;6;"Transit";424,5
2010023;2010-03-10 14:26:19;6;"Transit";421,5
2010023;2010-03-10 14:26:22;6;"Transit";418,5
2010023;2010-03-10 14:26:24;6;"Transit";415
2010023;2010-03-10 14:26:26;6;"Transit";412,5
2010023;2010-03-10 14:26:28;6;"Transit";408,5
2010023;2010-03-10 14:26:29;6;"Transit";405,5
2010023;2010-03-10 14:26:31;6;"Transit";402,5
2010023;2010-03-10 14:26:33;6;"Transit";399,5
2010023;2010-03-10 14:26:36;6;"Transit";396
2010023;2010-03-10 14:26:38;6;"Transit";392
2010023;2010-03-10 14:26:40;6;"Transit";388,5
2010023;2010-03-10 14:26:42;6;"Transit";385
2010023;2010-03-10 14:26:43;6;"Transit";381,5
2010023;2010-03-10 14:26:45;6;"Transit";378
2010023;2010-03-10 14:26:47;6;"Transit";374,5
2010023;2010-03-10 14:26:50;6;"Transit";370,5
2010023;2010-03-10 14:26:52;6;"Transit";367
2010023;2010-03-10 14:26:54;6;"Transit";363,5
2010023;2010-03-10 14:26:55;6;"Transit";360
2010023;2010-03-10 14:26:57;6;"Transit";356
2010023;2010-03-10 14:26:59;6;"Transit";353,5
2010023;2010-03-10 14:27:01;6;"Transit";351
2010023;2010-03-10 14:27:04;6;"Transit";348
2010023;2010-03-10 14:27:06;6;"Transit";346
2010023;2010-03-10 14:27:08;6;"Transit";345,5
2010023;2010-03-10 14:27:09;6;"Transit";345,5
2010023;2010-03-10 14:27:11;6;"Transit";345,5
2010023;2010-03-10 14:27:13;6;"Transit";343,5
2010023;2010-03-10 14:27:16;6;"Transit";341,5
2010023;2010-03-10 14:27:18;6;"Transit";339
2010023;2010-03-10 14:27:20;6;"Transit";337
2010023;2010-03-10 14:27:22;6;"Transit";334,5
2010023;2010-03-10 14:27:23;6;"Transit";332,5
2010023;2010-03-10 14:27:25;6;"Transit";331
2010023;2010-03-10 14:27:27;6;"Transit";328,5
2010023;2010-03-10 14:27:30;6;"Transit";327
2010023;2010-03-10 14:27:32;6;"Transit";325
2010023;2010-03-10 14:27:34;6;"Transit";324,5
2010023;2010-03-10 14:27:36;6;"Transit";323,5
2010023;2010-03-10 14:27:37;6;"Transit";323
2010023;2010-03-10 14:27:39;6;"Transit";321
2010023;2010-03-10 14:27:41;6;"Transit";319
2010023;2010-03-10 14:27:44;6;"Transit";317
2010023;2010-03-10 14:27:46;6;"Transit";314,5
2010023;2010-03-10 14:27:48;6;"Transit";312
2010023;2010-03-10 14:27:49;6;"Transit";309
2010023;2010-03-10 14:27:51;6;"Transit";306,5
2010023;2010-03-10 14:27:53;6;"Transit";304
2010023;2010-03-10 14:27:55;6;"Transit";301
2010023;2010-03-10 14:27:58;6;"Transit";298,5
2010023;2010-03-10 14:28:00;6;"Transit";296
2010023;2010-03-10 14:28:02;6;"Transit";293,5
2010023;2010-03-10 14:28:03;6;"Transit";290,5
2010023;2010-03-10 14:28:05;6;"Transit";287,5
2010023;2010-03-10 14:28:07;6;"Transit";285,5
2010023;2010-03-10 14:28:10;6;"Transit";282
2010023;2010-03-10 14:28:12;6;"Transit";279,5
2010023;2010-03-10 14:28:14;6;"Transit";277
2010023;2010-03-10 14:28:16;6;"Transit";274,5
2010023;2010-03-10 14:28:17;6;"Transit";272,5
2010023;2010-03-10 14:28:19;6;"Transit";270
2010023;2010-03-10 14:28:21;6;"Transit";267,5
2010023;2010-03-10 14:28:24;6;"Transit";265
2010023;2010-03-10 14:28:26;6;"Transit";263
2010023;2010-03-10 14:28:28;6;"Transit";261
2010023;2010-03-10 14:28:30;6;"Transit";258,5
2010023;2010-03-10 14:28:31;6;"Transit";257
2010023;2010-03-10 14:28:33;6;"Transit";254,5
2010023;2010-03-10 14:28:35;6;"Transit";251,5
2010023;2010-03-10 14:28:38;6;"Transit";249
2010023;2010-03-10 14:28:40;6;"Transit";246
2010023;2010-03-10 14:28:42;6;"Transit";243,5
2010023;2010-03-10 14:28:43;6;"Transit";240,5
2010023;2010-03-10 14:28:45;6;"Transit";237,5
2010023;2010-03-10 14:28:47;6;"Transit";235
2010023;2010-03-10 14:28:49;6;"Transit";232,5
2010023;2010-03-10 14:28:52;6;"Transit";229,5
2010023;2010-03-10 14:28:54;6;"Transit";226,5
2010023;2010-03-10 14:28:56;6;"Transit";223,5
2010023;2010-03-10 14:28:57;6;"Transit";220
2010023;2010-03-10 14:28:59;6;"Transit";217,5
2010023;2010-03-10 14:29:01;6;"Transit";214
2010023;2010-03-10 14:29:04;6;"Transit";211
2010023;2010-03-10 14:29:06;6;"Transit";208,5
2010023;2010-03-10 14:29:08;6;"Transit";205,5
2010023;2010-03-10 14:29:10;6;"Transit";202,5
2010023;2010-03-10 14:29:11;6;"Transit";200
2010023;2010-03-10 14:29:13;6;"Transit";196,5
2010023;2010-03-10 14:29:15;6;"Transit";194
2010023;2010-03-10 14:29:18;6;"Transit";190,5
2010023;2010-03-10 14:29:20;6;"Transit";188
2010023;2010-03-10 14:29:22;6;"Transit";184,5
2010023;2010-03-10 14:29:24;6;"Transit";182
2010023;2010-03-10 14:29:25;6;"Transit";178,5
2010023;2010-03-10 14:29:27;6;"Transit";175,5
2010023;2010-03-10 14:29:29;6;"Transit";172,5
2010023;2010-03-10 14:29:32;6;"Transit";169,5
2010023;2010-03-10 14:29:34;6;"Transit";166,5
2010023;2010-03-10 14:29:36;6;"Transit";163,5
2010023;2010-03-10 14:29:37;6;"Transit";160,5
2010023;2010-03-10 14:29:39;6;"Transit";157,5
2010023;2010-03-10 14:29:41;6;"Transit";154,5
2010023;2010-03-10 14:29:43;6;"Transit";151,5
2010023;2010-03-10 14:29:46;6;"Transit";148,5
2010023;2010-03-10 14:29:48;6;"Transit";145,5
2010023;2010-03-10 14:29:50;6;"Transit";143
2010023;2010-03-10 14:29:51;6;"Transit";140
2010023;2010-03-10 14:29:53;6;"Transit";137
2010023;2010-03-10 14:29:55;6;"Transit";134
2010023;2010-03-10 14:29:58;6;"Transit";131
2010023;2010-03-10 14:30:00;6;"Transit";128
2010023;2010-03-10 14:30:02;6;"Transit";125
2010023;2010-03-10 14:30:04;6;"Transit";121,5
2010023;2010-03-10 14:30:05;6;"Transit";118,5
2010023;2010-03-10 14:30:07;6;"Transit";115
2010023;2010-03-10 14:30:09;6;"Transit";112
2010023;2010-03-10 14:30:12;6;"Transit";109
2010023;2010-03-10 14:30:14;6;"Transit";106
2010023;2010-03-10 14:30:16;6;"Transit";102,5
2010023;2010-03-10 14:30:17;6;"Transit";99,5
2010023;2010-03-10 14:30:19;6;"Transit";97
2010023;2010-03-10 14:30:21;6;"Transit";94
2010023;2010-03-10 14:30:23;6;"Transit";91
2010023;2010-03-10 14:30:26;6;"Transit";87,5
2010023;2010-03-10 14:30:28;6;"Transit";84,5
2010023;2010-03-10 14:30:30;6;"Transit";81
2010023;2010-03-10 14:30:31;6;"Transit";78
2010023;2010-03-10 14:30:33;6;"Transit";75,5
